listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc,webscriping,bulktable_id,bulktable_row_id,Parsed_Address,Parsed_City,Parsed_State,Parsed_Zip
300953,2023-08-03 12:24:10,Bay Area Farmers Market,"500 Baybrook Mall Drive, Friendswood, Texas 77546",,,,,,,,,,,,,-95.150682,29.548702,"Parking lot of Baybrook Mall, in front of Total Wine, next to Sleep Number.",Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,,500 Baybrook Mall Drive,Friendswood,Texas,77546
313770,2023-06-23 16:31:28,Joshua Tree Certified Farmers’ Market,"61651 Twentynine Palms Highway, Joshua Tree, CA 92252, USA",Farmers Market Coalition;Chamber of Commerce ;,0,0,1,1,0,,,Farmers Market Coalition,Chamber of Commerce ,,"Open EVERY Saturday 8:00 am to 1:00 pm in Downtown Joshua Tree
Fresh from the farm to your table!
Come and meet the farmers that grow your food!

We are also blessed with an amazing flower grower, artisan Kombucha, locally roasted and brewed coffee, a local fishing family that bring us line caught Alaskan Salmon. Local Grass fed and finished pasture raised beef and lamb, fresh herbs, cage free eggs pure local honey, fresh squeezed juice, pre-packaged Vegan, Greek and Eastern European foods, fabulous non-dairy ice cream and sorbets and so much more!",-116.3184056,34.1344884,"Joshua Tree Certified Farmers’ Market
29 Palms Hwy (62) between Hillview Road/Sunset Road, adjacent to 61651 Twentynine Palms Highway, Joshua Tree, CA 92252
",Private business parking lot;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;",1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,,https://sagemountainfarm.com/csa-box/;,0,1,0,https://sagemountainfarm.com/csa-box/,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;Delivery to customers’ home;,1,0,1,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;,0,0,0,1,1,0,,,,,,,,61651 Twentynine Palms Highway,Joshua Tree,,", USA"
313769,2023-06-23 09:41:15,DeWitt Farmers Market,"1033 Kinne Street, East Syracuse, NY, USA",Town of DeWitt;,0,0,1,0,0,,,Town of DeWitt,,,"We have programs, activities and events for all thru the year. All ages and all genders are welcome.",-76.07985459999999,43.08038259999999,Located in the Parking lot of Carrier Park. Near the Playground,Local government building grounds;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;Kosher;Halal;Gluten Free;",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Gluten Free,,0,0,0,,,,;,,0,0,0,,,,,0,0,,,,,,"Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;Cash App,Venmo,Apple Pay,Google Pay,PayPal,Zelle;",0,0,1,1,1,1,1,0,"Cash App,Venmo,Apple Pay,Google Pay,PayPal,Zelle",,,0,0,0,0,0,0,,,,,,,,1033 Kinne Street,East Syracuse,,", USA"
313771,2023-06-25 16:15:34,G.R. Farmers and Craft Market,"4590 3 Mile Road Northeast, Grand Rapids charter Township, MI, USA",,0,0,0,0,0,,,,,,"GR Farmers' & Craft Market offers a unique shopping experience for customers looking to purchase fresh local produce, handmade items and delicious food from local farmers and artisans. Our outdoor market is the perfect place to find something special for yourself or a gift for a loved one.

We are passionate about supporting our local farmers and artisans. Our team is committed to providing an enjoyable, safe and friendly shopping experience for all of our customers. Stop by and find out why GR Farmers and Craft Market is the place to be!",-85.55635199999999,43.016741,,On a farm from;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;Kosher;Halal;",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,,,0,0,0,,,,Yes;,,,,,,,,,,,Delivery to customers’ home;,0,0,1,,Barter;Volunteer Work;Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;venmo;,1,1,1,1,1,1,1,0,venmo,,,0,0,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,,,,,4590 3 Mile Road Northeast,Grand Rapids charter Township,,", USA"
313772,2023-06-27 09:59:26,Wakefield RiverFire and Farmers Market,"236 Main Street, Wakefield, RI, USA",,0,0,0,0,0,,,,,,We are a non-profit Merchants Association dedicated to bring business to Downtown Wakefield for all its residents and business owners. ,-71.4967676,41.4402383,,Faith-based institution;,,No;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;,0,0,1,1,1,1,0,0,,,,0,0,0,0,0,0,,,,,,,,236 Main Street,Wakefield,,", USA"
313774,2023-07-07 13:38:22,Morristown Farmers Market,"10 Wilmot St, Morristown, NJ 07960, USA",New Jersey Council of Farmers and Communities ;,0,0,1,0,0,,,New Jersey Council of Farmers and Communities ,,,"One of the Garden States highest regarded markets, the Morristown Farmers Market, which opens on Fathers Day in June and is in full swing each Sunday until the weekend before Thanksgiving in November. Visitors are welcome each week between 8:30 am and 1:00 pm to see, smell, sample and delight in everything Jersey Fresh.
Come stock up on fresh-caught fish, sweet peaches & corn, spirits, vegan specialty products, kombucha, loose-leaf teas, wild mushrooms, spices & herbs, local honey, artisan cheese, pickles-on-a-stick, farm fresh eggs, grass fed beef, floral bouquets and pet treats. New Jersey farms and specialty vendors offer their very best local-grown or raised products, all Jersey Fresh.
Produced by the Morristown Partnership and located in the Morristown Parking Authority Lot 10J at Spring and Morris Streets (behind the Morristown Post Office). Weather permitting, the Morristown Partnership will once again feature live music every week and children’s activities. ",-74.4774283,40.7963935,"Produced by the Morristown Partnership and located in the Morristown Parking Authority Lot 10J at Spring and Morris Streets (behind the Morristown Post Office). Entrances from Morris Street, Dumont Place and via the Spring & Morris Street's roundabout.  ",Local government building grounds;,,No;,"Organic (USDA Certified);Certified ""Naturally Grown"";Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;",1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,;,,,,,,,,Some vendors offer CSA subscriptions through their farms;,1,0,,,,,,Cash;Debit card/Credit card;Varies by vendor;,0,0,1,0,0,1,1,0,Varies by vendor,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;Some/all market vendors will accept EBT through individual POS;;,1,1,0,1,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,,,,,10 Wilmot St,Morristown,,", USA"
313776,2023-07-10 19:37:25,Town Square Farmers Market,"1 South 3rd Street, Grand Forks, ND, USA",North Dakota Farmers Market and Growers Association;,0,0,1,0,0,,,North Dakota Farmers Market and Growers Association,,,"Town Square Farmers Market is a vibrant, educational marketplace that serves as a platform for local entrepreneurs. It is our goal to encourage the growth of locally produced goods in our community while providing a gathering space where community members can learn about local foods and nutrition. Our market is home to a wide variety of products as diverse as our community. Each market Saturday is a new experience from great foods to local entertainers and events.",-97.0303914,47.9252636,Town Square on the corner of Demers and 3rd street just before you cross the Red River,Closed-off public street;,,No;,"Non-Certified, but Practicing Organic;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,"Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;Apple Pay, Google Pay;",0,0,1,1,1,1,0,1,,"Apple Pay, Google Pay",Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,,,,,1 South 3rd Street,Grand Forks,,", USA"
313777,2023-07-11 16:27:51,HAYWARD FARMERS MARKET WISCONSIN,"15670 County Highway B, Hayward, Wi 54843",Hayward Chamber of Commerce;,0,0,0,1,0,,,,Hayward Chamber of Commerce,,Many of our weekly vendors own businesses that fit the above criteria.,-91.478918,46.0066,Market is located in the historic Lumberjack Bowl - home of the Lumberjack World Championships.  ,Private business parking lot;,,No;,"Non-Certified, but Practicing Organic;No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,,,,,,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Personal Checks;Debit card/Credit card;Venmo & Paypal;,0,0,1,1,0,1,1,0,Venmo & Paypal,,WIC Farmers Market;Senior Farmers Market Nutrition Program;,0,0,0,1,1,0,,,,,,,,15670 County Highway B,Hayward,Wi,54843
313778,2023-07-18 12:42:10,Ames Main Street Farmers Market,"300 & 400 Blocks of Main Street,  Ames, Iowa",Farmers Market Coalition;Iowa Farmers Market Association;,1,0,1,0,0,Farmers Market Coalition,,Iowa Farmers Market Association,,,"
The Market showcases locally produced fruits and vegetables along with other handmade products crafted by local artisans. The result is an abundant and diverse Market that people enjoy visiting weekly.  The Ames Main Street Farmers’ Market provides a vibrant morning of activity every Saturday, May through October, in the beautiful Main Street Cultural District.  ",-93.629826,42.023683,,Closed-off public street;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Grass Fed;Pasture-raised/free-range animals;",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,Some vendors offer CSA subscriptions through their farms;,1,0,,,,,,Cash;Personal Checks;Debit card/Credit card;Venmo;,0,0,1,1,0,1,0,1,,Venmo,WIC Farmers Market;Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,,300 & 400 Blocks of Main Street,Ames,,Iowa
313779,2023-07-20 14:08:48,Evening Market at Troy-TX,"201 East Main Street, Troy, TX, USA",,,,,,,,,,,,"An Evening Market at Troy, Texas is an easily walkable market of personable and professional small local growers and local producers.  For a market of this size, the professionalism and friendliness of small growers, the excellent quality and variety of food products and the pleasant experience at a park-like setting will bring you back each week. Engage family farmers who are passionate about delicious, healthy foods for their community. Limited, excellent quality crafts and products are accessible. ",-97.3009929,31.2058057,"Find our market by exiting at Exit 308, Love's Boulevard and continue toward FM-935/ E. Main Street.  Drive through our Olde Towne Center, proceed over the railroad tracks past Cypress Avenue. Our market venue is at the John Q. Thompson Pavilion on the right, adjacent to Troy City Hall at 201 E Main Street.",Local government building grounds;,,"Yes, part of the time the market is open indoor;","Non-Certified, but Practicing Organic;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;",0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;Delivery to customers’ home;,1,0,1,,"Cash;Debit card/Credit card;Cash App,Venmo,Square,PayPal;",0,0,1,0,0,1,1,0,"Cash App,Venmo,Square,PayPal",,,0,0,0,0,0,0,,,,,,,,201 East Main Street,Troy,,", USA"
313780,2023-07-27 00:35:14,Tomball Farmers Market,"205 West Main Street, Tomball, TX, USA","FARFA;Greater Tomball Area Chamber of Commerce, Tomball Rotary;",0,0,1,1,0,,,FARFA,"Greater Tomball Area Chamber of Commerce, Tomball Rotary",,"Certified by the Texas Department of Agriculture as an ALL Local Farmers Market
with 51% Local Farmers Year Round in the heart of Old Town Tomball, TX. All our vendors must locally grow/raise, locally prepare or locally handcraft all their products within 150 Miles of Tomball, TX. 

We proudly feature 65+ vendors year round and are within walking distance to numerous local amazing restaurants, shops, antique stores and Tomball’s iconic Depot Museum and a splash pad in the park behind our farmers market.
Come experience why we are rated one of the best all local farmers markets in the STATE of Texas.  Pet Friendly.",-95.614755,30.09705,"Directions: Northwest Houston Area on Highway 2920 between Cherry St. and Walnut St. in the Heart of Old Town Tomball, TX.",Local government building grounds;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,Some vendors offer CSA subscriptions through their farms;,1,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;Square Wallet;,0,0,1,0,0,1,1,0,Square Wallet,,,0,0,0,0,0,0,,,,,,,,205 West Main Street,Tomball,,", USA"
313781,2023-07-31 02:08:33,Ash Grove Farmers Market,"310 East Parkway Street, Ash Grove, MO, USA",Missouri Farmers Market Association;Ash Grove Chamber of Commerce;,0,0,1,1,0,,,Missouri Farmers Market Association,Ash Grove Chamber of Commerce,,"Located in the small town of Ash Grove in the beautiful city park, is a large and vibrant farmers market. Each week you will find something new and exciting. Monthly large events, educational classes, children's market, live music, food trucks and so much more. 
We have vendors for just about everything on your table. Beautifully crafted artisan items, baked goods,  of course there are vegetables, fruits, dairy, plants and the list continues. Come spend the morning amongst your neighbors and meet the ones who grow your food. ",-93.579984,37.3158768,At City Park to the west of the pool. ,Local government building grounds;,,No;,"Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,,Farmers market;,0,0,1,,Farmers market,,Yes;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;Delivery to customers’ home;,1,0,1,,"Barter;Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;Venmo,PayPal,CashApp;",1,0,1,1,1,1,1,0,"Venmo,PayPal,CashApp",,"WIC Farmers Market;Senior Farmers Market Nutrition Program;Accept EBT at a central location;;Other food and nutrition assistance programs, supplemental coupons, and vouchers;",0,1,0,1,1,1,Accept EBT at a central location;,1,0,,,,,310 East Parkway Street,Ash Grove,,", USA"
313783,2023-08-07 09:55:02,Westminster Farmers' Market,"Academy Hill, Westminster, MA, USA",Westminster Agricultural Commission;,0,0,0,1,0,,,,Westminster Agricultural Commission,,"Nestled in the heart of North Central Massachusetts, the Westminster Farmers' Markets continues to grow each year, bringing to you the best farmers, producers and purveyors of local agriculture and goods. Join us each week from May-October, rain or shine to stock your fridge, freezer, pantry and shop local artisans. Feed of the vibe as you feed yourself and family. Come be apart of something bigger as the movement to support local takes root. Each week the Westminster Farmers' Market brings to you live entertainment, from bagpipes to big band or blues, you'll be able to shop, sit and sip at the market.",-71.9062486,42.5420386,"Located at the top of Academy Hill on Academy Hill Road, Westminster, MA. The Gazebo serves as the home base for the market.",Closed-off public street;,,"Yes, part of the time the market is open indoor;","Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Good Agricultural Practices (GAP)-Certified;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;",1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,,,,,,,,,;,,,,,,,Individual vendors may offer this service.,Some vendors offer CSA subscriptions through their farms;,1,0,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,,Academy Hill,Westminster,,", USA"
313784,2023-08-07 11:33:57,Hendersonville Farmers Market,"650 Maple Street, Hendersonville, NC, USA",Main Street America;Appalachian Sustainable Agriculture Project;NC Main Street;Henderson County Farmers Market Coalition;,1,1,1,1,0,Main Street America,Appalachian Sustainable Agriculture Project,NC Main Street,Henderson County Farmers Market Coalition,,"Hendersonville Farmers Market aims to be a world-class market that contributes to the success of local producers and growers, expands access to farm fresh foods, and creates a vibrant community gathering space. ",-82.45703929999999,35.3206744,Hendersonville Farmers Market is located at the Historic Train Depot (650 Maple Street) in downtown Hendersonville's Seventh Avenue District. There is ample free off and on-street parking available surrounding the market space.,Closed-off public street;,,No;,"Non-Certified, but Practicing Organic;Non-GMO;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,,,,,,,,,;,,,,,,Tiny Bridge Farm CSA pickup,,Some vendors offer CSA subscriptions through their farms;,1,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,"Senior Farmers Market Nutrition Program;Accept EBT at a central location;;Other food and nutrition assistance programs, supplemental coupons, and vouchers;",0,1,0,0,1,1,Accept EBT at a central location;,1,0,,,,,650 Maple Street,Hendersonville,,", USA"
313786,2023-08-10 22:28:25,Willow Bourn Farms,"105 East Liberty Street, Martinsburg, WV, USA",,0,0,0,0,0,,,,,,"Certified WV Grown cottage goods, local honey, artisan jams, apple butter, locally grown produce and fruit, chicken and duck eggs. We practice sustainability and grow a wide variety of native, heirloom,  and specialty crops. Our goal is to educate and provide quality locally grown products to our community. ",-77.9600342,39.4590257,Martinsburg Roundhouse,Historic Landmark,Historic Landmark,"Yes, entire time the market is open indoor;","Non-Certified, but Practicing Organic;No antibiotics;No hormones;Pasture-raised/free-range animals;Humane treatment of animals;",0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,,,,,,,,,Yes;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;SNAP/EBT;,0,0,1,0,0,1,0,1,,SNAP/EBT,"WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;Other food and nutrition assistance programs, supplemental coupons, and vouchers;",1,1,0,1,1,1,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,,,,,105 East Liberty Street,Martinsburg,,", USA"
313788,2023-08-14 18:17:42,Chouteau Farmers Market,"119 West Main Street, Chouteau, OK, USA",,0,0,0,0,0,,,,,,"Located in the heart of one of Oklahoma's largest Amish communities, the Chouteau Farmer’s Market features locally grown produce, locally raised meats, homemade baked goods, fresh cut flowers, locally made wines and more! We offer an “Oklahoma Grown”, producers only market experience to local residents and surrounding communities. It just doesn't get any more local than the Chouteau Farmers Market, where old world meets new! Stop in and see what we have to offer, every other Thursday beginning on the first Thursday in May through October, 5:00 P.M. to 8:00 P.M.",-95.345242,36.1863997,,Private business parking lot;,,No;,"Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";No antibiotics;Non-GMO;No hormones;No pesticides;Pasture-raised/free-range animals;",0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,Senior Farmers Market Nutrition Program;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,,,,,119 West Main Street,Chouteau,,", USA"
313797,2023-09-14 18:56:24,Estero Farmers Market at Miromar Outlets,"10801 Corkscrew Road, Estero, FL, USA",,0,0,0,0,0,,,,,,Farmers Market with area's finest produce.,-81.7760533,26.4342652,SE corner of Miromar Outlets,Private business parking lot;,,No;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10801 Corkscrew Road,Estero,,", USA"
313796,2023-09-11 10:01:27,Barnwell Farmers Market,"9987 Dunbarton Boulevard, Barnwell, SC, USA",South Carolina Association of Farmers Markets;Barnwell County HEALing Partners;,0,0,1,1,0,,,South Carolina Association of Farmers Markets,Barnwell County HEALing Partners,,"The Barnwell Farmer’s Market builds partnerships among farmers, producers, food-inspired businesses, artisans, educators and consumers, providing an economically viable venue to ensure a more sustainable, efficient and equitable local food system and overall wellness for the community. In addition to delicious local food, BFM offers nutritional workshops, cooking demos, youth activities, special events and more!",-81.3678846,33.24514,Open-air market held under the covered pavilion at Fuller Park,Local government building grounds;,,No;,"Non-Certified, but Practicing Organic;No pesticides;",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,,9987 Dunbarton Boulevard,Barnwell,,", USA"
300371,2023-08-30 15:45:34,LSI Global Greens Farmers\' Market,"1907 Carpenter Avenue, Des Moines, IA, USA",Lutheran Services Of Iowa;,0,0,1,0,0,,,Lutheran Services Of Iowa,,,The Global Greens Farmers Market is a vibrant international market with fresh local produce grown by farmers in our farming business incubator program. We have international vegetables along with many US favorites. ,-93.64321849999999,41.603105,Polk County Health Department parking lot,Private business parking lot;,,No;,"Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,,1907 Carpenter Avenue,Des Moines,,", USA"
301270,2023-08-31 11:12:24,La Grange Farmers\' Market & Artisans,"207 East Main Street, La Grange, Kentucky 40031",Kentucky Proud;La Grange Main Street Program;,0,0,1,1,0,,,Kentucky Proud,La Grange Main Street Program,,Farmers' Market,-85.379458,38.407465,La Grange Springs Park,Local government building grounds;,,No;,"Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;Non-GMO;No pesticides;Grass Fed;Pasture-raised/free-range animals;",0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,,207 East Main Street,La Grange,Kentucky,40031
313791,2023-08-24 13:14:51,Phillipsburg Open Air Market,"353 South Main Street, Phillipsburg, NJ, USA",,0,0,0,0,0,,,,,,"The Phillipsburg Open Air Market is held rain or shine at Shappell Park.
> Regular Market is every Sunday 10 AM to 2 PM, June - October
> Winter Market in planning stages
Plenty of parking available surrounding the park.
Phillipsburg Open Air Market is a place to buy local, high-quality produce, meet with friends, neighbors and family.
Most Sundays customers are treated to the sounds of live music. Local community non-profits, offering information about local programs and charities, and fund-raising activities.  
Stop by to listen to music, grab some food, meet up with friends and enjoy the beautiful tree lined Shappell Park and all the local stores.",-75.1929885,40.6867106,Shappell Park,Local government building grounds;,,No;,,,,,,,,,,,,,,,,,,,0,0,0,,,,;,,0,0,0,,,,,0,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,,353 South Main Street,Phillipsburg,,", USA"
313798,2023-11-03 11:55:36,Leeds Farmers Market,"5501 Old U.S. 2, Leeds, ND 58346",,0,0,0,0,0,,,,,,"Local Farmers Market, open July to October on Tuesday afternoons 4:00 PM to 7:00 PM",-99.4475846,48.2849687,"North side of Hwy 2, east end of the CenDak Co-op C-Store parking lot",Private business parking lot;,,No;,"Non-Certified, but Practicing Organic;No antibiotics;Humane treatment of animals;",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,,,0,0,0,,,,;,Whitetail Acres;,0,1,0,,Whitetail Acres,,Some vendors offer CSA subscriptions through their farms;,1,0,Curbside pickup/on-site pickup;,1,0,0,,Cash;Personal Checks;Commerical Checks/Accounts;PayPal;,0,0,1,1,1,0,1,0,PayPal,,,0,0,0,0,0,0,,,,,,,,5501 Old U.S. 2,Leeds,ND,58346
313803,2023-12-06 17:47:00,Renton Farmers Market,"233 Burnett Avenue South, Renton, WA, USA",Farmers Market Coalition;Washington State Farmers Market Association;,1,0,1,0,0,Farmers Market Coalition,,Washington State Farmers Market Association,,,"""Local Farmers, Fresh Food, Friendly People"" At the Renton Farmers Market you will find Washington grown seasonally available produce, meat, cheese, honey, beer, wine, ciders and flowers in addition to locally made baked goods, spices, teas, crafted goods and ready to eat food. Enjoy live music, kid's activities, Master Gardeners and more each week. Tuesdays June through September, 3 p.m. to 7 p.m. at the Piazza in Downtown Renton. FREE and easy parking at the City Center Parking Garage (655 S 2nd St) - enter off S 2nd between Logan and Burnett Ave S.",-122.2084445,47.4802261,Piazza Park located on South 3rd Street between Logan Avenue South and Burnett Avenue South,Local government building grounds;,,No;,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Grass Fed;Pasture-raised/free-range animals;",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,,233 Burnett Avenue South,Renton,,", USA"
